Time,Temp,Windchill,Heat Index,Humidity,Pressure,Dew Point,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
2016-06-27 06:00:00,20.0,,,0.61,1019.5,12.2,16.1,WSW,7.4,0.0,0.0,,Clear
2016-06-27 07:00:00,19.4,,,0.68,1019.9,13.3,14.5,Variable,5.6,0.0,0.0,,Clear
2016-06-27 08:00:00,20.6,,,0.63,1019.5,13.3,14.5,Variable,9.3,0.0,0.0,,Clear
2016-06-27 09:00:00,21.1,,,0.63,1019.3,13.9,14.5,WSW,11.1,0.0,0.0,,Clear
2016-06-27 10:00:00,22.2,,,0.66,1019.4,15.6,12.9,Variable,9.3,0.0,0.0,,Clear
2016-06-27 11:00:00,23.3,,,0.64,1019.0,16.1,12.9,Calm,0.0,0.0,0.0,,Clear
2016-06-27 12:00:00,25.0,,,0.5,1018.4,13.9,14.5,Variable,5.6,0.0,0.0,,Clear
2016-06-27 13:00:00,26.1,,,0.52,1018.0,15.6,14.5,SSE,11.1,0.0,0.0,,Clear
2016-06-27 14:00:00,27.8,,28.3,0.51,1017.5,16.7,14.5,North,0.0,0.0,0.0,,Partly Cloudy
2016-06-27 15:00:00,28.3,,29.1,0.53,1016.6,17.8,14.5,Variable,7.4,0.0,0.0,,Clear
2016-06-27 16:00:00,26.7,,27.7,0.6,1016.0,18.3,14.5,Variable,9.3,0.0,0.0,,Clear
2016-06-27 17:00:00,26.1,,,0.6,1015.8,17.8,14.5,South,18.5,29.6,0.0,,Clear
2016-06-27 18:00:00,25.6,,,0.64,1015.6,18.3,14.5,North,0.0,0.0,0.0,,Clear
2016-06-27 19:00:00,25.0,,,0.66,1015.3,18.3,14.5,North,0.0,0.0,0.0,,Clear
2016-06-27 20:00:00,24.4,,,0.69,1015.3,18.3,12.9,North,0.0,0.0,0.0,,Mostly Cloudy
2016-06-27 21:00:00,23.3,,,0.73,1015.6,18.3,12.9,North,0.0,0.0,0.0,,Overcast
2016-06-27 22:00:00,22.8,,,0.79,1015.7,18.9,14.5,Variable,7.4,0.0,0.0,,Mostly Cloudy
2016-06-27 23:00:00,21.7,,,0.9,1016.3,20.0,6.4,Variable,7.4,0.0,1.0,Rain,Light Rain
2016-06-28 00:00:00,21.1,,,0.93,1016.2,20.0,4.8,Variable,5.6,0.0,1.5,Rain,Light Rain
2016-06-28 01:00:00,21.1,,,0.93,1016.0,20.0,4.0,Variable,7.4,0.0,2.0,Rain,Rain
2016-06-28 02:00:00,20.6,,,0.96,1015.5,20.0,1.6,Calm,0.0,0.0,5.1,Rain,Heavy Rain
2016-06-28 03:00:00,20.6,,,0.96,1015.2,20.0,6.4,Variable,5.6,0.0,4.1,,Overcast
2016-06-28 04:00:00,20.6,,,0.93,1014.9,19.4,8.0,Variable,5.6,0.0,0.0,,Mostly Cloudy
2016-06-28 05:00:00,21.1,,,0.93,1014.5,20.0,9.7,Calm,0.0,0.0,0.0,,Overcast
2016-06-28 06:00:00,21.1,,,0.93,1014.4,20.0,8.0,Variable,7.4,0.0,0.0,,Overcast
2016-06-28 07:00:00,20.6,,,0.93,1014.8,19.4,12.9,Variable,5.6,0.0,0.0,,Overcast
2016-06-28 08:00:00,21.1,,,0.9,1014.8,19.4,11.3,Variable,7.4,0.0,0.0,,Overcast
2016-06-28 09:00:00,20.6,,,0.93,1015.1,19.4,8.0,SSW,9.3,0.0,0.0,,Overcast
2016-06-28 10:00:00,20.6,,,0.9,1015.3,18.9,12.9,Variable,5.6,0.0,0.0,,Overcast
2016-06-28 11:00:00,21.1,,,0.87,1014.9,18.9,9.7,Variable,5.6,0.0,0.0,,Overcast
2016-06-28 12:00:00,21.7,,,0.87,1014.7,19.4,9.7,SSE,9.3,0.0,0.0,,Overcast
2016-06-28 13:00:00,21.7,,,0.87,1014.8,19.4,8.0,Calm,0.0,0.0,0.0,,Overcast
2016-06-28 14:00:00,21.7,,,0.9,1014.4,20.0,8.0,Variable,9.3,0.0,0.0,,Overcast
2016-06-28 15:00:00,22.2,,,0.87,1014.0,20.0,9.7,Calm,0.0,0.0,0.0,,Overcast
2016-06-28 16:00:00,23.3,,,0.85,1012.9,20.6,11.3,Variable,5.6,0.0,0.0,,Overcast
2016-06-28 17:00:00,23.3,,,0.82,1012.5,20.0,12.9,Variable,9.3,0.0,0.0,,Overcast
2016-06-28 18:00:00,23.9,,,0.79,1012.0,20.0,12.9,Variable,9.3,0.0,0.0,,Mostly Cloudy
2016-06-28 19:00:00,23.3,,,0.82,1012.1,20.0,12.9,North,0.0,0.0,0.0,,Overcast
2016-06-28 20:00:00,22.2,,,0.87,1011.8,20.0,11.3,North,0.0,0.0,0.0,,Overcast
2016-06-28 21:00:00,22.2,,,0.87,1011.4,20.0,8.0,Variable,11.1,0.0,0.0,,Overcast
2016-06-28 22:00:00,21.7,,,0.9,1011.7,20.0,6.4,South,5.6,0.0,0.0,,Overcast
2016-06-28 23:00:00,21.7,,,0.93,1012.1,20.6,6.4,North,0.0,0.0,0.0,,Overcast
2016-06-29 00:00:00,21.7,,,0.93,1011.8,20.6,6.4,West,5.6,0.0,0.3,,Mostly Cloudy
2016-06-29 01:00:00,20.6,,,0.87,1011.8,18.3,16.1,NE,5.6,0.0,0.0,,Mostly Cloudy
2016-06-29 02:00:00,20.0,,,0.93,1011.4,18.9,11.3,Calm,0.0,0.0,0.5,Rain,Light Rain
2016-06-29 03:00:00,20.0,,,0.93,1010.8,18.9,9.7,Calm,0.0,0.0,0.3,,Mostly Cloudy
2016-06-29 04:00:00,20.6,,,0.93,1011.2,19.4,6.4,Calm,0.0,0.0,0.0,,Overcast
2016-06-29 05:00:00,20.0,,,0.9,1011.1,18.3,9.7,Calm,0.0,0.0,0.0,,Scattered Clouds
2016-06-29 06:00:00,19.4,,,0.93,1011.0,18.3,6.4,Calm,0.0,0.0,0.0,,Mostly Cloudy
2016-06-29 07:00:00,20.0,,,0.9,1011.4,18.3,4.8,Calm,0.0,0.0,0.0,,Mostly Cloudy
2016-06-29 08:00:00,20.0,,,0.93,1011.8,18.9,8.0,Calm,0.0,0.0,0.0,,Mostly Cloudy
2016-06-29 09:00:00,20.6,,,0.9,1012.1,18.9,12.9,Calm,0.0,0.0,0.0,,Partly Cloudy
2016-06-29 10:00:00,22.2,,,0.76,1012.2,17.8,14.5,Variable,7.4,0.0,0.0,,Clear
2016-06-29 11:00:00,22.8,,,0.76,1012.3,18.3,12.9,Calm,0.0,0.0,0.0,,Overcast
2016-06-29 12:00:00,23.9,,,0.71,1012.1,18.3,14.5,North,0.0,0.0,0.0,,Mostly Cloudy
2016-06-29 13:00:00,25.6,,,0.62,1011.8,17.8,14.5,Variable,5.6,0.0,0.0,,Partly Cloudy
2016-06-29 14:00:00,26.7,,27.6,0.58,1011.5,17.8,14.5,North,0.0,0.0,0.0,,Scattered Clouds
2016-06-29 15:00:00,27.8,,28.1,0.49,1011.2,16.1,16.1,Variable,9.3,0.0,0.0,,Scattered Clouds
2016-06-29 16:00:00,27.2,,27.4,0.47,1011.1,15.0,16.1,WNW,13.0,0.0,0.0,,Partly Cloudy
2016-06-29 17:00:00,27.2,,27.3,0.45,1011.3,14.4,16.1,West,5.6,0.0,0.0,,Partly Cloudy
2016-06-29 18:00:00,27.8,,27.6,0.41,1011.2,13.3,16.1,WNW,7.4,0.0,0.0,,Scattered Clouds
2016-06-29 19:00:00,27.8,,27.6,0.41,1011.0,13.3,16.1,West,11.1,0.0,0.0,,Clear
2016-06-29 20:00:00,27.2,,27.2,0.44,1011.5,13.9,16.1,Variable,7.4,0.0,0.0,,Clear
2016-06-29 21:00:00,26.1,,,0.45,1011.9,13.3,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-29 22:00:00,25.6,,,0.45,1012.4,12.8,16.1,Variable,7.4,0.0,0.0,,Clear
2016-06-29 23:00:00,25.0,,,0.47,1013.1,12.8,16.1,Variable,7.4,0.0,0.0,,Clear
2016-06-30 00:00:00,23.9,,,0.51,1013.7,13.3,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-30 01:00:00,22.8,,,0.57,1013.9,13.9,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-30 02:00:00,21.7,,,0.61,1014.0,13.9,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-30 03:00:00,21.7,,,0.59,1014.0,13.3,16.1,North,0.0,0.0,0.0,,Clear
2016-06-30 04:00:00,20.6,,,0.65,1014.2,13.9,16.1,Variable,5.6,0.0,0.0,,Clear
2016-06-30 05:00:00,20.6,,,0.63,1014.5,13.3,16.1,WNW,9.3,0.0,0.0,,Clear
2016-06-30 06:00:00,20.0,,,0.68,1015.0,13.9,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-30 07:00:00,20.0,,,0.68,1015.5,13.9,16.1,WNW,5.6,0.0,0.0,,Clear
2016-06-30 08:00:00,20.0,,,0.68,1016.1,13.9,16.1,NW,7.4,0.0,0.0,,Clear
2016-06-30 09:00:00,21.1,,,0.63,1016.2,13.9,16.1,North,7.4,0.0,0.0,,Clear
2016-06-30 10:00:00,22.2,,,0.59,1016.3,13.9,16.1,ENE,7.4,0.0,0.0,,Clear
2016-06-30 11:00:00,23.9,,,0.5,1016.4,12.8,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-30 12:00:00,25.0,,,0.45,1016.7,12.2,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-30 13:00:00,27.2,,27.2,0.44,1016.5,13.9,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-30 14:00:00,28.3,,27.8,0.38,1016.2,12.8,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-30 15:00:00,28.9,,28.3,0.38,1015.8,13.3,16.1,Calm,0.0,0.0,0.0,,Partly Cloudy
2016-06-30 16:00:00,28.3,,27.7,0.36,1015.5,11.7,16.1,Calm,0.0,0.0,0.0,,Mostly Cloudy
2016-06-30 17:00:00,28.9,,28.1,0.35,1015.1,12.2,16.1,Variable,7.4,0.0,0.0,,Clear
2016-06-30 18:00:00,28.9,,28.3,0.37,1015.0,12.8,16.1,North,0.0,0.0,0.0,,Clear
2016-06-30 19:00:00,27.2,,27.2,0.44,1015.4,13.9,16.1,Variable,7.4,0.0,0.0,,Scattered Clouds
2016-06-30 20:00:00,25.6,,,0.52,1015.9,15.0,16.1,Variable,5.6,0.0,0.0,,Scattered Clouds
2016-06-30 21:00:00,25.6,,,0.54,1015.8,15.6,14.5,Variable,9.3,0.0,0.0,,Partly Cloudy
2016-06-30 22:00:00,25.0,,,0.58,1015.9,16.1,16.1,Variable,5.6,0.0,0.0,,Clear
2016-06-30 23:00:00,24.4,,,0.6,1016.5,16.1,16.1,Calm,0.0,0.0,0.0,,Clear
